processid	sampleid	bin_uri	genus_name	lat	lon
RBINA1269-13	BIOUG07964-D02	BOLD:ABA7991	NA	43.8254	-79.203
SSBRC124-14	BIOUG13331-G06	BOLD:ACL9211	Ichneumon	46.837	-60.434
SSPAC10116-13	BIOUG08466-C01	BOLD:ACC9196	NA	53.7125	-106.048
SSROB4593-14	BIOUG13703-D06	BOLD:AAH7266	NA	43.804	-79.146
SSWLA4076-13	BIOUG04934-A04	BOLD:ACD0579	Ichneumon	49.065	-113.779
ABINP3527-21	BIOUG56890-G07	BOLD:AAE2749	NA	69.162	-140.172
ASWAX310-08	07PROBE-22744	BOLD:AAH1731	Cyclolabus	58.752	-93.91
BBHEC020-09	09BBEHY-0020	BOLD:AAH7272	NA	44.383	-65.202
BBHYK629-10	10BBCHY-2588	BOLD:AAH1883	NA	53.907	-106.075
CNBAB002-12	BIOUG03119-A07	BOLD:AAK3172	NA	51.209	-115.51
CNEIG230-12	BIOUG04283-C04	BOLD:AAH2174	NA	53.685	-112.86
CNGME2253-14	BIOUG10149-C09	BOLD:ACG6885	Coelichneumon	49.568600000000004	-57.8302
CNKTE2486-15	BIOUG18782-D09	BOLD:AAH1974	NA	50.885	-116.052
CNPAQ016-13	BIOUG07023-E06	BOLD:AAI2299	Ichneumon	53.85	-106.078
CNWLD903-12	BIOUG03602-C05	BOLD:AAW9351	NA	49.106	-113.819
COLHH748-18	CollHH748	BOLD:ADL7997	Misetus	59.496	5.883
COLMS8845-22	BIOUG97730-A10	BOLD:AAH1852	NA	38.911	-105.199
CRALA10883-21	BIOUG63961-C03	BOLD:AEM5773	Setanta	9.015	-83.004
CRALC6833-21	BIOUG70362-A08	BOLD:AEN0230	ichneuMalaise01	9.015	-83.004
CRATA51594-22	BIOUG95326-E08	BOLD:AEO5999	ichneuMalaise01	9.016	-83.004
CRBLA28099-22	BIOUG76526-E07	BOLD:AEP3672	Macrojoppa	9.969	-83.449
CRBOB28326-23	CBG-A11591-G10	BOLD:AFE1600	NA	10.7589	-85.0092
CRCCE7288-23	CBG-A10809-F08	BOLD:ADB9864	ichneuMalaise01	10.9047	-85.468
CRHTA37962-22	BIOUG80156-A10	BOLD:AER7681	Carinodes	9.648	-83.071
CRSIA25389-22	BIOUG71259-E04	BOLD:ADU0438	ichneuMalaise01	8.478	-83.593
CRTOB34638-22	BIOUG77752-F08	BOLD:AEI5370	ichneuMalaise01	10.537	-83.504
DTNHM5109-22	NHMUK013806223	BOLD:AAI0271	Spilothyrateles	50.547	-2.42901
FBIIA250-10	BC ZSM HYM 02720	BOLD:AAF2970	Ichneumon	46.5	10.7
GBCAB19560-24	LC735976	BOLD:ACC0117	NA	70.2405	28.4644
GMGSR063-13	BIOUG04560-G08	BOLD:ACE8616	NA	35.6859	-83.4986
GMONH2554-15	BIOUG25012-D11	BOLD:AAH7274	NA	53.616	-132.016
GMORG928-19	BIOUG45156-E02	BOLD:AAU9069	NA	65.2791	-126.83
GMOYO010-19	BIOUG45162-E07	BOLD:ABZ7151	NA	62.5347	-113.976
GMVVB338-16	BIOUG27708-A05	BOLD:AAH2004	Phaeogenes	48.5197	-123.43
JBLRB1345-23	BIOUG99487-E04	BOLD:AAD5318	NA	46.044	-109.805
JBLRB2651-23	BIOUG99490-E03	BOLD:AAH1926	Centeterus	46.044	-109.805
JICEQ069-16	BIOUG28730-A03	BOLD:ACG8199	Carinodes	10.76	-85.334
NGNAS016-14	BIOUG10718-D06	BOLD:ACI4455	NA	50.658	-120.528
NZHYM1062-11	NZAC04044283	BOLD:ACV3131	Degithina	-36.984	175.502
NZICH043-20	NZAC03030270	BOLD:AAV0466	Aucklandella	-37.112	175.121
ONTA7552-23	BIOUG94669-D11.ONT3	BOLD:AAK3167	Tycherus	54.774	-127.108
OPPFM055-17	BIOUG34581-F11	BOLD:ACE4814	Ichneumon	42.2628	-83.0725
OPPQM093-17	BIOUG35081-E08	BOLD:AAG7695	NA	43.1129	-79.2738
PLECD936-20	BIOUG56929-G05	BOLD:ACG8381	Carinodes	10.763	-85.334
PLLBF6674-20	BIOUG53093-F04	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLWAZ090-20	BIOUG55269-B09	BOLD:ACR7671	ichneuMalaise01	10.763	-85.334
RRSSC7786-15	BIOUG24298-A03	BOLD:ACE8616	NA	43.3908	-80.3747
SMTPB1142-13	BIOUG05513-A02	BOLD:AAU8706	NA	43.5701	-80.284
SSBRA1601-14	BIOUG12901-G11	BOLD:AAU8756	Stenodontus	46.746	-60.817
THAMA949-22	BIOUG85478-F12	BOLD:AEZ1983	NA	14.426	101.385
THAMH715-23	BIOUG98613-D01	BOLD:AFF6273	NA	19.204	101.078
ABCMB11556-24	CBG-A21631-F01	BOLD:AAE2749	NA	58.7373	-93.8208
ASGLE781-10	ASGLE-0686	BOLD:AAG7652	NA	42.861	-79.703
ASGLF168-11	BIOUG00988-A10	BOLD:AAH7283	NA	43.554	-80.264
BBHYK447-10	10BBCHY-2406	BOLD:AAH1883	NA	53.907	-106.075
BCHYM10519-15	BC ZSM HYM 23249	BOLD:ABZ8253	Ichneumon	48.919	11.352
CNGBB024-13	BIOUG09310-F11	BOLD:AAH1974	NA	44.7418	-79.8501
CNKLC416-14	BIOUG17742-F07	BOLD:AAK3172	NA	60.714	-137.432
CNKOA180-14	BIOUG11313-F12	BOLD:AAG7745	NA	46.7707	-65.0064
CNKOF347-14	BIOUG11491-E07	BOLD:AAK3167	Tycherus	46.7707	-65.0064
CNLMN054-14	BIOUG13733-H11	BOLD:AAG8176	NA	46.6507	-72.9698
CNLMO1618-14	BIOUG13836-B03	BOLD:ACE8616	NA	46.6507	-72.9698
CNNHD134-14	BIOUG17252-B09	BOLD:ACK4257	NA	61.606	-125.758
CNPAC576-13	BIOUG04506-F07	BOLD:AAU8863	Coelichneumon	53.85	-106.078
CNPEE1793-14	BIOUG10462-C11	BOLD:ACC2867	Cratichneumon	46.4123	-63.085
CNTIC6075-15	BIOUG20798-B03	BOLD:AAG7645	Vulgichneumon	44.453	-75.865
CNYOD855-15	BIOUG19224-B02	BOLD:AAH1907	NA	51.365	-116.528
COLHH2787-19	CollHH2596	BOLD:AAI7644	Ichneumon	59.449	6.021
COLHH756-18	CollHH756	BOLD:ADL8618	Diadromus	59.288	5.264
COLHH765-18	CollHH765	BOLD:AAH1550	Aethecerus	59.516	5.279
CRALC25986-21	BIOUG71224-E01	BOLD:AEM5773	Setanta	9.015	-83.004
CRALC4184-21	BIOUG71795-G07	BOLD:AEM5579	ichneuMalaise01	9.015	-83.004
CRALD3590-23	CBG-A08734-D04	BOLD:AEM5773	NA	9.015	-83.004
CRHTA36638-22	BIOUG80145-B12	BOLD:AER7681	Carinodes	9.648	-83.071
DTNHM7110-23	NHMUK015060472	BOLD:ADL6563	Aethecerus	57.631	-5.348
FBIIA757-10	BC ZSM HYM 03702	BOLD:ACF0570	Chasmias	48.4686	11.936
GBAH30542-19	KJ435908	BOLD:ACG8199	NA	9.86347	-84.1467
GMCBI014-18	BIOUG37334-H04	BOLD:AAJ5832	Ctenichneumon	40.0217	116.279
GMFIO730-13	BIOUG04300-B02	BOLD:ADL7997	Misetus	65.148	25.838
GMGMP5930-18	BIOUG42753-E04	BOLD:AAH1963	Dilleritomus	48.165	11.485
ICHFI969-12	FICH-000874	BOLD:ACE1067	Poecilostictus	60.454	27.636
JIEAA839-16	BIOUG30496-A07	BOLD:ADB0819	ichneuMalaise01	10.76	-85.334
LKMSC019-15	NZAC04106289	BOLD:ABX9239	Aucklandella	-36.971	174.514
NOCLP2126-20	HymVM324	BOLD:AAE2749	Ichneumon	67.355	14.814
NSMTP566-15	SMTP566	BOLD:AAH7255	Coelichneumon	59.176	18.248
ONTB11211-23	BIOUG91473-A01.ONT3	BOLD:AEP3672	Macrojoppa	9.969	-83.449
ONTB24023-23	BIOUG95282-G11.ONT3	BOLD:ADL7341	Platylabus	9.016	-83.004
OPPEI3938-17	BIOUG34819-A10	BOLD:ACE9045	Ichneumon	44.6337	-80.6983
OPPEO6198-17	BIOUG35583-G05	BOLD:ACE4814	Ichneumon	44.7812	-76.2336
OPPHM261-17	BIOUG34420-F01	BOLD:AAH2174	NA	43.2699	-81.8271
OPPOG538-17	BIOUG34150-F08	BOLD:ACF1442	Cratichneumon	44.2829	-77.7963
OPPUM1301-17	BIOUG35702-A04	BOLD:AAG7630	Linycus	42.7052	-80.3285
PAJUN1446-12	BIOUG02940-B04	BOLD:ACE4814	Ichneumon	43.537	-80.134
PHAAM044-17	BIOUG32476-G03	BOLD:AAH7272	NA	43.54	-80.14
PHJUN3309-11	BIOUG01483-F01	BOLD:ACE4814	Ichneumon	43.537	-80.134
PLECG3060-20	BIOUG56807-H11	BOLD:AAL1427	Diacantharius	10.763	-85.334
PLSBN778-20	BIOUG55244-F03	BOLD:AAL1427	Diacantharius	10.763	-85.334
PLWCV023-21	BIOUG62712-D11	BOLD:ADA8497	Barichneumon	10.763	-85.335
PLXCQ032-20	BIOUG58241-F12	BOLD:AAG8058	Carinodes	10.763	-85.334
PLZAR021-20	BIOUG55355-E08	BOLD:ADB7481	Carinodes	10.76	-85.334
RRSSC6193-15	BIOUG23904-H05	BOLD:ACE8616	NA	43.3908	-80.3747
SSBRB3845-14	BIOUG13244-A01	BOLD:ACC2867	Cratichneumon	46.808	-60.733
SSKNA4208-15	BIOUG24100-G01	BOLD:ACF1442	Cratichneumon	57.5315	-130.202
SSPAC13747-13	BIOUG08510-F01	BOLD:ACK2469	NA	53.7125	-106.048
TRIHM322-22	IAvH-TRI-FCZ0319	BOLD:AGA6500	Carinodes	3.0675	-75.3694
ABWYT26519-24	CBG-A28454-H07	BOLD:ACT3798	NA	60.6603	-134.892
AMCAD032-20	BIOUG55219-G03	BOLD:AAH7255	Coelichneumon	60.788	-135.187
BBHEC424-09	09BBEHY-0455	BOLD:AAH7276	NA	44.383	-65.202
BCHYM18017-18	BC-ZSM-HYM-30226-D08	BOLD:ACE1081	Diphyus	46.542	10.812
BCHYM7655-15	BC-ZSM-HYM-27761-E07	BOLD:ACC0117	Cratichneumon	48.923	13.364
BCHYM9729-15	BC ZSM HYM 22459	BOLD:AAN3833	Amblyteles	49.509	6.746
CNBFL290-15	BIOUG20170-H05	BOLD:AAK3172	NA	51.436	-116.188
CNFNU143-14	BIOUG12363-F10	BOLD:ACI9210	Asthenolabus	48.857	-64.376
CNKTD207-15	BIOUG18235-A10	BOLD:AFO8110	Stenodontus	50.885	-116.052
CNLMD268-14	BIOUG11581-G06	BOLD:AAH7288	NA	46.6507	-72.9698
CNMIG2467-14	BIOUG12555-G09	BOLD:ACG6789	Syspasis	50.2135	-63.7979
CNPAC588-13	BIOUG04506-G07	BOLD:ABZ6604	Ichneumon	53.85	-106.078
CNRMD2163-12	BIOUG03391-D12	BOLD:AAH2174	NA	50.676	-99.898
COLHH564-18	CollHH564	BOLD:ADN8479	Platylabus	59.4486	6.02121
COLHH658-18	CollHH658	BOLD:ADL7865	Ichneumon	59.5161	5.27878
CRATA51581-22	BIOUG95326-D07	BOLD:ADA1146	Setanta	9.016	-83.004
CRBOA62122-23	CBG-A02808-D01	BOLD:AFE1600	ichneuMalaise01	10.759	-85.009
CRHTA23218-22	BIOUG80143-E05	BOLD:AEP3430	Carinodes	9.648	-83.071
CRHTA35862-22	BIOUG80168-A10	BOLD:AET9262	ichneuMalaise01	9.648	-83.071
CRHYA13661-22	BIOUG77953-F10	BOLD:AEP3672	Macrojoppa	9.649	-83.071
CRHYA23671-22	BIOUG85465-E05	BOLD:ACG8381	Carinodes	9.649	-83.071
CRPEA25847-21	BIOUG73809-H01	BOLD:ADA8497	Barichneumon	9.973	-84.094
CRPEA47521-21	BIOUG73870-B12	BOLD:ACK6099	ichneuMalaise01	9.973	-84.094
CRPED13308-21	BIOUG75551-C06	BOLD:ADB9082	ichneuMalaise01	9.973	-84.094
CRQUB11935-22	BIOUG70302-C04	BOLD:AEY3343	ichneuMalaise01	9.614	-83.819
CRQUB1909-22	BIOUG81545-C02	BOLD:AEP3609	ichneuMalaise01	9.614	-83.819
CRSRA27381-22	BIOUG77725-E02	BOLD:AET9782	Macrojoppa	8.483	-83.591
CRTOC7390-22	BIOUG77754-B07	BOLD:AEP1636	ichneuMalaise01	10.537	-83.504
FBIIA194-10	BC ZSM HYM 02664	BOLD:AAD5318	Ichneumon	49.7	11.4
GMATX021-16	BIOUG28836-C06	BOLD:ADA3735	NA	-43.095	146.654
GMBMP2666-18	BIOUG36993-B10	BOLD:AEL0268	Diadromus	53.9156	27.6062
GMCJJ2305-14	BIOUG18039-H06	BOLD:AAL1427	Diacantharius	10.8438	-85.6138
GMCNB5985-21	BIOUG63924-D10	BOLD:AEL2104	ichneuMalaise01	10.844	-85.614
GMGMA444-14	BIOUG16209-E09	BOLD:ADL7865	Ichneumon	50.552	7.17
GMGMQ1238-18	BIOUG42693-D03	BOLD:AAF2908	Aethecerus	48.1648	11.4849
GMHLF041-15	BIOUG25657-H10	BOLD:ACT6099	NA	15.494	-88.214
GMNHU003-18	BIOUG39778-F03	BOLD:ABA4062	Aucklandella	-37.8083	175.326
GMNWG3754-14	BIOUG15716-B02	BOLD:AAF2407	Cratichneumon	63.405	10.383
HVFW239-19	SV-P-239	BOLD:ACE1324	Tycherus	37.3526	-122.16
HYCNG838-12	CNCHYM 09728	BOLD:ACG6885	Coelichneumon	53.344	-104.698
ICHFI820-12	FICH-000820	BOLD:ACE0916	Tycherus	60.904	26.724
JSHYM811-11	BIOUG01034-E03	BOLD:AAG7654	NA	44.621	-75.773
NOCLP2127-20	HymVM325	BOLD:AAD5318	Ichneumon	67.336	14.496
NZHYM067-10	NZAC04033695	BOLD:AAH7290	Aucklandella	-45.482	167.697
NZHYM1344-12	NZAC04043471	BOLD:ABX9928	Levansa	-45.84	170.521
ONTBP13042-23	BIOUG91338-D12.ONT2	BOLD:ACJ1122	NA	54.774	-127.108
OPPQM384-17	BIOUG35292-F07	BOLD:ACE8616	NA	43.1129	-79.2738
PLECC2469-20	BIOUG56924-E09	BOLD:ADB6570	Carinodes	10.763	-85.334
PLZAV047-20	BIOUG55358-D09	BOLD:ACG8199	Carinodes	10.76	-85.334
SMTPI2769-14	BIOUG16024-H09	BOLD:AAG7695	NA	43.348	-79.78
SMTPJ1157-14	BIOUG16121-G01	BOLD:AAH1882	NA	46.468	-67.578
SSBRB3931-14	BIOUG13244-H03	BOLD:AAU8756	Stenodontus	46.808	-60.733
SSGLB968-15	BIOUG24969-B08	BOLD:ABZ7151	NA	51.243	-117.649
SSKJA1500-14	BIOUG14973-B03	BOLD:AAH7266	NA	44.457	-65.274
SSKNA6279-15	BIOUG24311-E11	BOLD:ACF1442	Cratichneumon	57.5315	-130.202
TRIHM017-22	IAvH-TRI-FCZ0014	BOLD:AEU5990	Barichneumon	3.067	-75.384
TTMHY199-08	08TTML-0199	BOLD:ACE4814	Ichneumon	43.4464	-80.2512
TTMHY445-08	08TTML-0445	BOLD:AAG7654	NA	43.4464	-80.2512
ZERO199-11	BIOUG01044-C04	BOLD:AAE2749	Aoplus	74.47	-20.576
ASMII6680-22	BIOUG80758-F09	BOLD:AAN8111	Setanta	-37.552	140.226
ASSPP546-08	EE-12499-86 P2	BOLD:AAA9337	Dirophanes	46	-66.4
BBYBM025-20	BIOUG62323-D07	BOLD:ABZ6673	NA	60.59	-134.897
BCHYM9716-15	BC ZSM HYM 22446	BOLD:AFJ9096	Limerodops	49.584	7.882
CNKTC1484-15	BIOUG18142-E08	BOLD:AAH1974	NA	50.885	-116.052
CNNHC2796-14	BIOUG17216-E07	BOLD:AAU8370	NA	61.606	-125.758
CNRMC1253-12	BIOUG03229-B05	BOLD:AAH1853	Cratichneumon	50.676	-99.898
CNTNE1250-14	BIOUG12513-B06	BOLD:AAL8269	NA	48.598	-53.9702
CNWBE754-13	BIOUG05449-F06	BOLD:AAU8831	NA	59.811	-111.989
CNWLN1016-13	BIOUG06832-G02	BOLD:AAW9351	NA	49.083	-113.876
COLHH585-18	CollHH585	BOLD:ACC2442	Coelichneumon	59.4486	6.02121
COLHH621-18	CollHH621	BOLD:ACJ7759	Stenaoplus	59.5161	5.27878
COLHH631-18	CollHH631	BOLD:ACE0975	Homotherus	59.288	5.26422
CRALB21844-21	BIOUG68290-D01	BOLD:AEN0230	ichneuMalaise01	9.015	-83.004
CRBAC15419-22	BIOUG80754-G05	BOLD:ACG8381	Carinodes	9.97	-83.449
CRPSA20191-23	BIOUG98967-B01	BOLD:ADB9082	ichneuMalaise01	9.974	-84.093
CRSRA4450-22	BIOUG76512-A07	BOLD:ADU0438	ichneuMalaise01	8.483	-83.591
GBCHA201-13	BC ZSM HYM 18441	BOLD:AAX1135	Hoplismenus	47.9121	9.01651
GBICH161-12	BC ZSM HYM 13651	BOLD:AAG9076	Vulgichneumon	51.368	3.408
GMHLW190-16	BIOUG26924-A02	BOLD:ACF7848	NA	15.494	-88.214
GMONH2538-15	BIOUG25012-C07	BOLD:AAH7274	NA	53.616	-132.016
GMPTA4307-23	CBG-A01196-A04	BOLD:AAN9517	NA	41.341	-8.692
GRAFW123-11	za2011-127	BOLD:AAD5318	Ichneumon	74.4667	-20.5667
HPPPB122-13	BIOUG07080-C04	BOLD:ACE4814	Ichneumon	44.623	-63.569
HPPPC139-13	BIOUG07148-D06	BOLD:ACF2807	Ichneumon	44.623	-63.569
JBLRB1405-23	BIOUG99488-B05	BOLD:AAH1926	Centeterus	46.044	-109.805
JCCCI226-16	BIOUG29858-G08	BOLD:ACR7671	ichneuMalaise01	10.763	-85.334
NOPRA773-17	NHMO-DAR-13081	BOLD:ADL6563	Tycherus	60.2701	6.01287
NZHYM1282-12	NZAC04044757	BOLD:ABX9238	Degithina	-45.808	170.524
ONTA2379-23	BIOUG91331-A04.ONT3	BOLD:AAN3593	Aoplus	54.774	-127.108
ONTA28750-23	BIOUG85515-E12.ONT3	BOLD:AEO3902	Carinodes	9.969	-83.449
ONTB24233-23	BIOUG95357-A08.ONT3	BOLD:AEM5773	Setanta	9.016	-83.004
OPPDS910-17	BIOUG35790-C11	BOLD:AAG7652	NA	43.7299	-81.6417
OPPFM012-17	BIOUG34265-E10	BOLD:AAH1872	NA	42.2628	-83.0725
OPPFM3423-17	BIOUG34781-D12	BOLD:AAU8329	NA	42.2628	-83.0725
OPPFQ4229-17	BIOUG35109-E05	BOLD:ACE8616	NA	42.2628	-83.0725
OPPQC434-17	BIOUG33792-E06	BOLD:AAU8707	NA	44.5178	-76.5394
PHMTT911-10	10PHMAL-1910	BOLD:AAH1922	NA	43.537	-80.134
PHMTX372-11	BIOUG00821-G01	BOLD:AAH1922	NA	43.537	-80.134
PLAAJ046-18	BIOUG44460-H11	BOLD:ADB4475	ichneuMalaise01	10.763	-85.334
PLEBZ785-19	BIOUG50782-G12	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLZAS015-20	BIOUG55356-B02	BOLD:ACR7671	ichneuMalaise01	10.76	-85.334
SSBRB3500-14	BIOUG12900-H11	BOLD:ACC2867	Cratichneumon	46.808	-60.733
SSGIC3202-15	BIOUG24189-H10	BOLD:AAH7274	NA	48.794	-123.31
SSPAA5710-13	BIOUG06165-A04	BOLD:ABZ4238	Ichneumon	53.9055	-106.025
THAMG12012-23	CBG-A00339-C07	BOLD:ACD7711	NA	14.503	101.925
THAMI19092-23	CBG-A13276-B10	BOLD:ACV0181	NA	19.2026	101.073
ABWYT26514-24	CBG-A28454-H02	BOLD:AAU9733	NA	60.6603	-134.892
AGMPG005-18	BIOUG36977-E10	BOLD:AAH7259	NA	43.6494	-80.3985
CNTIH3470-15	BIOUG21291-A05	BOLD:AAG7645	Vulgichneumon	44.453	-75.865
COLHH2971-20	CollHH2780	BOLD:ACC2867	Cratichneumon	59.496	5.883
COLMS8844-22	BIOUG97730-A09	BOLD:AAH1852	NA	38.911	-105.199
CRALA26688-21	BIOUG70860-G06	BOLD:AEM6635	Coelichneumon	9.015	-83.004
CRBOA61054-23	CBG-A02800-B02	BOLD:AFE1600	ichneuMalaise01	10.759	-85.009
CRCCE14732-23	CBG-A10810-A07	BOLD:ACK6099	NA	10.9047	-85.468
GMCVC271-16	BIOUG27860-C05	BOLD:AAH2004	Phaeogenes	48.5197	-123.43
GMCVE126-16	BIOUG28055-H07	BOLD:AAH2004	Phaeogenes	48.5197	-123.43
GMGMJ387-14	BIOUG16899-H06	BOLD:ACI7609	Platylabus	50.552	7.17
GMHMN937-16	BIOUG28335-H07	BOLD:ACE1969	NA	15.4886	-88.236
GMNHC057-16	BIOUG27662-C10	BOLD:AAH7291	Aucklandella	-37.8083	175.326
GMONH2576-15	BIOUG25012-F09	BOLD:AAH7274	NA	53.616	-132.016
HPPPC174-13	BIOUG07148-G05	BOLD:ACR4278	Barichneumon	44.623	-63.569
HPPPH972-13	BIOUG07534-E02	BOLD:AAF2914	Barichneumon	44.623	-63.569
ICHFI968-12	FICH-000873	BOLD:ACE1067	Poecilostictus	60.635	26.726
LPRCI1946-21	LPRC2021-2264	BOLD:AAN3371	Ichneumon	41.526	9.225
LPRCI2018-21	LPRC2021-2336	BOLD:ACS1551	Epitomus	41.706	9.398
NOPRA1066-17	NHMO-DAR-13374	BOLD:ADL7865	Diphyus	65.6063	13.2812
NZHYM1428-12	NZAC04043902	BOLD:AAV1460	Degithina	-45.84	170.521
ONTB18170-23	BIOUG92580-C01.ONT3	BOLD:AEM8697	ichneuMalaise01	9.016	-83.004
OPPQG268-17	BIOUG34605-E10	BOLD:AAG7630	Linycus	44.5178	-76.5394
OPPQQ812-17	BIOUG35550-A04	BOLD:AAG7707	Coelichneumon	43.1129	-79.2738
OPPQS124-17	BIOUG35651-A09	BOLD:ACE8616	NA	43.1129	-79.2738
PLAAG669-19	BIOUG50789-B10	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLKCC020-20	BIOUG56931-F07	BOLD:AEF7516	Carinodes	10.76	-85.334
PLLAK103-20	BIOUG51319-D06	BOLD:ACG8381	Carinodes	10.763	-85.334
PLZAT048-20	BIOUG55356-H06	BOLD:ACG8199	Carinodes	10.76	-85.334
SMTPR1103-16	BIOUG31019-C12	BOLD:AAD5318	Ichneumon	46.5005	-80.991
SSKJB3365-14	BIOUG16754-F10	BOLD:AAU8756	Stenodontus	44.4426	-65.2652
THAMD14698-22	BIOUG91327-D04	BOLD:AFD8564	NA	14.426	101.385
ABWYT25941-24	CBG-A27574-G04	BOLD:ACF3975	NA	60.7884	-135.188
BCHYM9737-15	BC ZSM HYM 22467	BOLD:ACW0288	Dicaelotus	47.556	7.679
CNGSD7295-15	BIOUG20719-F11	BOLD:AAH1887	NA	49.001	-106.557
CNNHD2705-14	BIOUG17371-F12	BOLD:ACB3707	NA	61.606	-125.758
CNTIE027-15	BIOUG21541-C01	BOLD:AAG7630	Linycus	44.453	-75.865
COLHH1299-18	CollHH1108	BOLD:ADN4242	Achaius	59.516	5.27878
COLHH2012-18	CollHH1821	BOLD:ADL0019	Tycherus	59.496	5.883
CRHYA11250-22	BIOUG76508-E07	BOLD:AEP3430	Carinodes	9.649	-83.071
FBIIA415-10	BC ZSM HYM 03075	BOLD:AAH7255	Coelichneumon	46.92	11.9552
GBCHA200-13	BC ZSM HYM 18440	BOLD:AAF6353	Zanthojoppa	47.9121	9.01651
GBICH072-12	BC ZSM HYM 13752	BOLD:ACC3068	Exephanes	49.283	7.233
GBMIN35217-13	HM020656	BOLD:ACD4879	Trachyarus	62.1942	25.5037
GMOKH217-15	BIOUG24443-E01	BOLD:AAU8322	NA	43.478	-80.588
GMORK030-15	BIOUG23264-G06	BOLD:ACC8048	Cratichneumon	65.2791	-126.83
GMOVE066-15	BIOUG25806-D08	BOLD:ACE4814	Ichneumon	60.958	-135.184
HYMPK089-23	NHMO-ENT-645923	BOLD:AAD5318	Ichneumon	59.038	10.155
JBHCH514-10	10PROBE-28822	BOLD:AAK3162	Tycherus	58.676	-94.144
NOPRA818-17	NHMO-DAR-13126	BOLD:ADL6724	Dicaelotus	60.0455	10.8291
NOPRA993-17	NHMO-DAR-13301	BOLD:ADL6563	Phaeogenes	59.0766	9.01871
NZICH147-20	NZAC03034812	BOLD:AAH7290	Aucklandella	-45.735	170.542
OPPDC552-17	BIOUG32846-G12	BOLD:ABY7673	Ichneumon	44.6286	-78.8614
OPPKG1154-17	BIOUG34251-B07	BOLD:ABZ7151	NA	44.498	-76.0414
PLFAG762-19	BIOUG49168-A02	BOLD:ADB9082	ichneuMalaise01	10.763	-85.334
PLZAC042-20	BIOUG55341-B04	BOLD:ADB7911	ichneuMalaise01	10.76	-85.334
SSGLA2643-15	BIOUG24349-H04	BOLD:AAH1974	NA	51.361	-117.429
AGAKL199-17	BIOUG32135-C08	BOLD:AAU8706	NA	43.5187	-80.1709
ASAHY269-13	BIOUG02671-G07	BOLD:AAU8223	NA	46.0577	-78.484
ASWAS023-07	06-PROBE-3465	BOLD:ACE8984	Ichneumon	58.617	-93.812
CNGBO200-14	BIOUG11761-H04	BOLD:AAG7641	NA	44.8515	-79.8744
COLHH607-18	CollHH607	BOLD:AAF2407	Cratichneumon	59.5161	5.27878
COLHH627-18	CollHH627	BOLD:AAO3655	Sycaonia	59.288	5.26422
CRHYA2381-22	BIOUG64409-F11	BOLD:AEI5370	ichneuMalaise01	9.649	-83.071
CRPSA25226-23	BIOUG99529-A10	BOLD:ADZ8364	ichneuMalaise01	9.974	-84.093
CRTOB44445-22	BIOUG77719-E02	BOLD:AEP1636	ichneuMalaise01	10.537	-83.504
CRTRA16060-22	BIOUG73669-B09	BOLD:AEP1636	ichneuMalaise01	10.536	-83.501
GBAH7629-13	JX648658	BOLD:AAZ7721	Diadromus	45.3885	-75.7126
GBMIN35229-13	HM020632	BOLD:ACE9603	Trachyarus	62.1913	25.934
GBMIN35286-13	HM020518	BOLD:ACD4879	Trachyarus	62.3503	25.774
GMARX14125-23	CBG-A09276-D02	BOLD:AAH7261	NA	-23.7558	-64.8543
GMBMP1479-18	BIOUG36935-F10	BOLD:AAZ7718	Diadromus	53.9156	27.6062
GMBSP1346-18	BIOUG41309-E04	BOLD:ACR0632	Tycherus	42.6381	23.298
GMGMP8971-18	BIOUG42936-D07	BOLD:ACP8694	Colpognathus	48.165	11.485
GMOCL202-15	BIOUG22953-C04	BOLD:ACI9210	Asthenolabus	54.768	-126.935
GMOFH1847-21	BIOUG65406-F05	BOLD:ABZ7151	NA	60.002	-111.906
JSHYM670-11	BIOUG01033-A05	BOLD:ACE8619	NA	44.621	-75.773
LEFIJ6337-17	GL.7180	BOLD:ADI1757	Ichneumon	70.0522	24.9558
NGNAI464-13	BIOUG07896-E08	BOLD:AAJ5832	Ctenichneumon	50.663	-120.504
NGNAN4006-14	BIOUG10189-G01	BOLD:ACI3858	Ichneumon	50.643	-120.517
NOCLP3564-22	HYMNI2921	BOLD:AFB0985	Eristicus	67.372	14.646
NZHYM1554-12	NZAC04049157	BOLD:ABX9678	Aucklandella	-44.6496	169.171
OPPOE1222-17	BIOUG33773-D11	BOLD:AAH7287	Ichneumon	44.2829	-77.7963
PLEFA071-21	BIOUG64629-G08	BOLD:ACK6099	ichneuMalaise01	10.761	-85.335
PLZAL437-20	BIOUG56808-D06	BOLD:ADB0819	ichneuMalaise01	10.76	-85.334
TTMHY334-08	08TTML-0334	BOLD:AAG7695	NA	43.4464	-80.2512
ABCMB11550-24	CBG-A21631-E07	BOLD:ACL9133	NA	58.7373	-93.8208
AMTPB1404-15	BC-ZSM-HYM-24119-G02	BOLD:ACE0915	Centeterus	47.389	10.348
ASAHY659-13	BIOUG06753-H04	BOLD:AAH2174	Homotherus	45.5213	-78.4291
ASWAS762-07	06-PROBE-4202	BOLD:AAE2460	NA	58.617	-93.812
